run_id,episode_id,algorithm,scene_id,scene_split,training_seed,seed,config_version,git_commit,git_dirty,submodule_commits_json,policy_checkpoint_sha256,scenario_manifest_sha256,localization_mode,success,collision,terminated,truncated,termination_reason,path_length,navigation_time,path_efficiency,smoothness,linear_acc_rms,angular_acc_rms,min_obstacle_distance,near_collision_time_ratio,parameter_adjustment_count,parameter_total_variation,projection_intervention_count,safety_filter_intervention_count,safety_fallback_count,fallback_duration,fallback_recovery_count,planner_failure_count,candidate_parameter_violation_count,semantic_direction_consistency,inference_latency_mean,parameter_write_latency_mean,parameter_activation_latency_mean,operator_intervention_count,bag_uri,notes
t11_direct_theta_fullsafety_seed103,t11_direct_theta_fullsafety_seed103-episode-000001,RL-TEB-Direct-Theta,t11-train-clear-straight,train,103,103,t11_gazebo_formal_v1+FullSafety,e9b9a9e17ac5e7e35d95eec2a7ad7c7667049da7,true,{},,7bd16763e0c650dd14798c7b42d22c312d871906ff5cae53e5f8ed1e9de71f4f,gazebo,true,false,true,false,goal,2.460327886182851,3.256,1.0015894328097223,0.18288147651323564,,,30.0,0.0,4,5.551292804876964,0,0,0,0.0,0,0,0,,0.0,36.00000000000014,59.5,0,,T11 train phase; undiscounted_return=18.4281396
t11_direct_theta_fullsafety_seed103,t11_direct_theta_fullsafety_seed103-episode-000002,RL-TEB-Direct-Theta,t11-train-clear-straight,train,103,103,t11_gazebo_formal_v1+FullSafety,e9b9a9e17ac5e7e35d95eec2a7ad7c7667049da7,true,{},,7bd16763e0c650dd14798c7b42d22c312d871906ff5cae53e5f8ed1e9de71f4f,gazebo,true,false,true,false,goal,2.577129822867534,3.452,1.0008113865899082,0.17889810157611213,,,30.0,0.0,4,5.902113527627219,3,0,0,0.0,0,0,3,,0.0,38.49999999999976,60.00000000000006,0,,T11 train phase; undiscounted_return=18.5224477
t11_direct_theta_fullsafety_seed103,t11_direct_theta_fullsafety_seed103-episode-000003,RL-TEB-Direct-Theta,t11-train-clear-straight,train,103,103,t11_gazebo_formal_v1+FullSafety,e9b9a9e17ac5e7e35d95eec2a7ad7c7667049da7,true,{},,7bd16763e0c650dd14798c7b42d22c312d871906ff5cae53e5f8ed1e9de71f4f,gazebo,true,false,true,false,goal,2.516871554070046,3.26,0.9955120944538074,0.2048688431191302,,,30.0,0.0,4,4.889882191873732,2,0,0,0.0,0,0,2,,0.0,40.000000000000036,60.00000000000006,0,,T11 train phase; undiscounted_return=18.7924269
t11_direct_theta_fullsafety_seed103,t11_direct_theta_fullsafety_seed103-episode-000004,RL-TEB-Direct-Theta,t11-train-clear-straight,train,103,103,t11_gazebo_formal_v1+FullSafety,e9b9a9e17ac5e7e35d95eec2a7ad7c7667049da7,true,{},,7bd16763e0c650dd14798c7b42d22c312d871906ff5cae53e5f8ed1e9de71f4f,gazebo,true,false,true,false,goal,2.5772465960870896,3.145999999999999,1.0030562612920204,0.222582855006722,,,30.0,0.0,4,3.7069913092113684,1,0,0,0.0,0,0,1,,0.0,34.49999999999997,46.4999999999991,0,,T11 train phase; undiscounted_return=19.1949508
t11_direct_theta_fullsafety_seed103,t11_direct_theta_fullsafety_seed103-episode-000005,RL-TEB-Direct-Theta,t11-train-clear-straight,train,103,103,t11_gazebo_formal_v1+FullSafety,e9b9a9e17ac5e7e35d95eec2a7ad7c7667049da7,true,{},,7bd16763e0c650dd14798c7b42d22c312d871906ff5cae53e5f8ed1e9de71f4f,gazebo,true,false,true,false,goal,2.4720699534513657,3.144000000000002,1.0016622939155553,0.15590599918412174,,,30.0,0.0,3,2.685989035595031,1,0,0,0.0,0,0,1,,0.0,33.333333333332625,107.99999999999936,0,,T11 train phase; undiscounted_return=16.8303686
t11_direct_theta_fullsafety_seed103,t11_direct_theta_fullsafety_seed103-episode-000006,RL-TEB-Direct-Theta,t11-train-clear-straight,train,103,103,t11_gazebo_formal_v1+FullSafety,e9b9a9e17ac5e7e35d95eec2a7ad7c7667049da7,true,{},,7bd16763e0c650dd14798c7b42d22c312d871906ff5cae53e5f8ed1e9de71f4f,gazebo,true,false,true,false,goal,2.5643277510540985,3.3520000000000003,1.0002981807654834,0.22085639041059996,,,30.0,0.0,4,4.022150022642952,2,0,0,0.0,0,0,2,,0.0,35.50000000000075,73.50000000000101,0,,T11 train phase; undiscounted_return=18.4918946
t11_direct_theta_fullsafety_seed103,t11_direct_theta_fullsafety_seed103-episode-000007,RL-TEB-Direct-Theta,t11-train-clear-straight,train,103,103,t11_gazebo_formal_v1+FullSafety,e9b9a9e17ac5e7e35d95eec2a7ad7c7667049da7,true,{},,7bd16763e0c650dd14798c7b42d22c312d871906ff5cae53e5f8ed1e9de71f4f,gazebo,true,false,true,false,goal,2.530771673102525,3.2520000000000024,0.9983481178050644,0.21336965788438972,,,30.0,0.0,3,2.9242946437426984,1,0,0,0.0,0,0,1,,0.0,39.33333333333285,78.66666666666688,0,,T11 train phase; undiscounted_return=17.4560645
t11_direct_theta_fullsafety_seed103,t11_direct_theta_fullsafety_seed103-episode-000008,RL-TEB-Direct-Theta,t11-train-clear-straight,train,103,103,t11_gazebo_formal_v1+FullSafety,e9b9a9e17ac5e7e35d95eec2a7ad7c7667049da7,true,{},,7bd16763e0c650dd14798c7b42d22c312d871906ff5cae53e5f8ed1e9de71f4f,gazebo,true,false,true,false,goal,2.548037591950406,3.2520000000000024,0.9971660790807304,0.18919780159039945,,,30.0,0.0,4,5.5898753875777825,1,0,0,0.0,0,0,1,,0.0,36.99999999999726,60.49999999999933,0,,T11 train phase; undiscounted_return=18.778805
t11_direct_theta_fullsafety_seed103,t11_direct_theta_fullsafety_seed103-episode-000009,RL-TEB-Direct-Theta,t11-train-clear-straight,train,103,103,t11_gazebo_formal_v1+FullSafety,e9b9a9e17ac5e7e35d95eec2a7ad7c7667049da7,true,{},,7bd16763e0c650dd14798c7b42d22c312d871906ff5cae53e5f8ed1e9de71f4f,gazebo,true,false,true,false,goal,2.5310790697528116,3.3419999999999987,1.00243301095333,0.20510238036904907,,,30.0,0.0,4,5.447293777976718,0,0,0,0.0,0,0,0,,0.0,29.00000000000169,82.00000000000074,0,,T11 train phase; undiscounted_return=17.7051718
t11_direct_theta_fullsafety_seed103,t11_direct_theta_fullsafety_seed103-episode-000010,RL-TEB-Direct-Theta,t11-train-clear-straight,train,103,103,t11_gazebo_formal_v1+FullSafety,e9b9a9e17ac5e7e35d95eec2a7ad7c7667049da7,true,{},,7bd16763e0c650dd14798c7b42d22c312d871906ff5cae53e5f8ed1e9de71f4f,gazebo,true,false,true,false,goal,2.555802752314194,3.259999999999998,1.0002206219198795,0.20877512974903095,,,30.0,0.0,4,4.9526807654471625,1,0,0,0.0,0,0,1,,0.0,33.99999999999892,71.99999999999918,0,,T11 train phase; undiscounted_return=18.6123713
t11_direct_theta_fullsafety_seed103,t11_direct_theta_fullsafety_seed103-episode-000011,RL-TEB-Direct-Theta,t11-train-clear-straight,train,103,103,t11_gazebo_formal_v1+FullSafety,e9b9a9e17ac5e7e35d95eec2a7ad7c7667049da7,true,{},,7bd16763e0c650dd14798c7b42d22c312d871906ff5cae53e5f8ed1e9de71f4f,gazebo,true,false,true,false,goal,2.46015903941222,3.25,1.0007028709071972,0.1414188547499581,,,30.0,0.0,4,5.582094098840441,2,0,0,0.0,0,0,2,,0.0,31.999999999998252,71.99999999999918,0,,T11 train phase; undiscounted_return=18.278676
