run_id,episode_id,algorithm,scene_id,scene_split,training_seed,seed,config_version,git_commit,git_dirty,submodule_commits_json,policy_checkpoint_sha256,scenario_manifest_sha256,localization_mode,success,collision,terminated,truncated,termination_reason,path_length,navigation_time,path_efficiency,smoothness,linear_acc_rms,angular_acc_rms,min_obstacle_distance,near_collision_time_ratio,parameter_adjustment_count,parameter_total_variation,projection_intervention_count,safety_filter_intervention_count,safety_fallback_count,fallback_duration,fallback_recovery_count,planner_failure_count,candidate_parameter_violation_count,semantic_direction_consistency,inference_latency_mean,parameter_write_latency_mean,parameter_activation_latency_mean,operator_intervention_count,bag_uri,notes
t11_boundary_stress_acceptance,t11_boundary_stress_acceptance-episode-000001,RL-TEB-Semantic-Eta,t11-train-clear-straight,train,102,102,t11_gazebo_formal_v1+FullSafety,e9b9a9e17ac5e7e35d95eec2a7ad7c7667049da7,true,{},,7bd16763e0c650dd14798c7b42d22c312d871906ff5cae53e5f8ed1e9de71f4f,gazebo,true,false,true,false,goal,2.4803792952776305,3.2399999999999998,0.9972931975395823,0.17359383666819023,,,30.0,0.0,4,2.1498466563303413,3,0,0,0.0,0,0,3,,0.0,39.99999999999992,69.49999999999979,0,,T11 train phase; undiscounted_return=18.1905356
t11_boundary_stress_acceptance,t11_boundary_stress_acceptance-episode-000002,RL-TEB-Semantic-Eta,t11-train-clear-straight,train,102,102,t11_gazebo_formal_v1+FullSafety,e9b9a9e17ac5e7e35d95eec2a7ad7c7667049da7,true,{},,7bd16763e0c650dd14798c7b42d22c312d871906ff5cae53e5f8ed1e9de71f4f,gazebo,true,false,true,false,goal,2.582704852971578,3.25,0.9986510338100352,0.23702056048167114,,,30.0,0.0,4,2.7602931387170395,1,0,0,0.0,0,0,1,,0.0,32.000000000000256,84.00000000000028,0,,T11 train phase; undiscounted_return=18.2624994
t11_boundary_stress_acceptance,t11_boundary_stress_acceptance-episode-000003,RL-TEB-Semantic-Eta,t11-train-clear-straight,train,102,102,t11_gazebo_formal_v1+FullSafety,e9b9a9e17ac5e7e35d95eec2a7ad7c7667049da7,true,{},,7bd16763e0c650dd14798c7b42d22c312d871906ff5cae53e5f8ed1e9de71f4f,gazebo,true,false,true,false,goal,2.527834806521265,3.3520000000000003,0.9911945455453175,0.34100264336128944,,,30.0,0.0,4,2.6786769272495468,3,0,0,0.0,0,0,3,,0.0,32.00000000000003,71.50000000000034,0,,T11 train phase; undiscounted_return=18.2846209
t11_boundary_stress_acceptance,t11_boundary_stress_acceptance-episode-000004,RL-TEB-Semantic-Eta,t11-train-clear-straight,train,102,102,t11_gazebo_formal_v1+FullSafety,e9b9a9e17ac5e7e35d95eec2a7ad7c7667049da7,true,{},,7bd16763e0c650dd14798c7b42d22c312d871906ff5cae53e5f8ed1e9de71f4f,gazebo,true,false,true,false,goal,2.586488630518343,3.362,0.9994721432742709,0.2010261201089556,,,30.0,0.0,4,3.5339488455661376,2,0,0,0.0,0,0,2,,0.0,29.499999999999638,84.99999999999952,0,,T11 train phase; undiscounted_return=18.5754825
t11_boundary_stress_acceptance,t11_boundary_stress_acceptance-episode-000005,RL-TEB-Semantic-Eta,t11-train-clear-straight,train,102,102,t11_gazebo_formal_v1+FullSafety,e9b9a9e17ac5e7e35d95eec2a7ad7c7667049da7,true,{},,7bd16763e0c650dd14798c7b42d22c312d871906ff5cae53e5f8ed1e9de71f4f,gazebo,true,false,true,false,goal,2.4694084223335078,3.0519999999999996,1.0027418866393552,0.16801090233316046,,,30.0,0.0,3,1.3101243382472885,1,0,0,0.0,0,0,1,,0.0,36.00000000000018,45.33333333333189,0,,T11 train phase; undiscounted_return=17.7495771
t11_boundary_stress_acceptance,t11_boundary_stress_acceptance-episode-000006,RL-TEB-Semantic-Eta,t11-train-clear-straight,train,102,102,t11_gazebo_formal_v1+FullSafety,e9b9a9e17ac5e7e35d95eec2a7ad7c7667049da7,true,{},,7bd16763e0c650dd14798c7b42d22c312d871906ff5cae53e5f8ed1e9de71f4f,gazebo,true,false,true,false,goal,2.562780458749813,3.3439999999999976,1.000902116101343,0.17783888425804179,,,30.0,0.0,4,2.3649956318148653,1,0,0,0.0,0,0,1,,0.0,43.50000000000076,106.50000000000136,0,,T11 train phase; undiscounted_return=17.8249306
t11_boundary_stress_acceptance,t11_boundary_stress_acceptance-episode-000007,RL-TEB-Semantic-Eta,t11-train-clear-straight,train,102,102,t11_gazebo_formal_v1+FullSafety,e9b9a9e17ac5e7e35d95eec2a7ad7c7667049da7,true,{},,7bd16763e0c650dd14798c7b42d22c312d871906ff5cae53e5f8ed1e9de71f4f,gazebo,true,false,true,false,goal,2.5263996335028978,3.1479999999999997,1.0000758007287691,0.23011647840871466,,,30.0,0.0,4,2.011344253536897,1,0,0,0.0,0,0,1,,0.0,37.50000000000053,58.00000000000072,0,,T11 train phase; undiscounted_return=18.8871755
t11_boundary_stress_acceptance,t11_boundary_stress_acceptance-episode-000008,RL-TEB-Semantic-Eta,t11-train-clear-straight,train,102,102,t11_gazebo_formal_v1+FullSafety,e9b9a9e17ac5e7e35d95eec2a7ad7c7667049da7,true,{},,7bd16763e0c650dd14798c7b42d22c312d871906ff5cae53e5f8ed1e9de71f4f,gazebo,true,false,true,false,goal,2.5393333046270614,3.446000000000005,1.000584149503229,0.25968737448699775,,,30.0,0.0,4,2.350994570316151,1,0,0,0.0,0,0,1,,0.0,35.4999999999972,81.99999999999719,0,,T11 train phase; undiscounted_return=18.6163157
t11_boundary_stress_acceptance,t11_boundary_stress_acceptance-episode-000009,RL-TEB-Semantic-Eta,t11-train-clear-straight,train,102,102,t11_gazebo_formal_v1+FullSafety,e9b9a9e17ac5e7e35d95eec2a7ad7c7667049da7,true,{},,7bd16763e0c650dd14798c7b42d22c312d871906ff5cae53e5f8ed1e9de71f4f,gazebo,true,false,true,false,goal,2.5382391651297693,3.246000000000002,0.9996052569473082,0.20402143901715986,,,30.0,0.0,4,2.741640804712874,3,0,0,0.0,0,0,3,,0.0,33.00000000000125,81.50000000000013,0,,T11 train phase; undiscounted_return=18.8338155
t11_boundary_stress_acceptance,t11_boundary_stress_acceptance-episode-000010,RL-TEB-Semantic-Eta,t11-train-clear-straight,train,102,102,t11_gazebo_formal_v1+FullSafety,e9b9a9e17ac5e7e35d95eec2a7ad7c7667049da7,true,{},,7bd16763e0c650dd14798c7b42d22c312d871906ff5cae53e5f8ed1e9de71f4f,gazebo,true,false,true,false,goal,2.561462218171018,3.3460000000000036,0.9980106676137456,0.16599743573941123,,,30.0,0.0,4,1.7102202652212954,1,0,0,0.0,0,0,1,,0.0,32.999999999999474,59.00000000000105,0,,T11 train phase; undiscounted_return=18.7505898
