run_id,episode_id,algorithm,scene_id,scene_split,training_seed,seed,config_version,git_commit,git_dirty,submodule_commits_json,policy_checkpoint_sha256,scenario_manifest_sha256,localization_mode,success,collision,terminated,truncated,termination_reason,path_length,navigation_time,path_efficiency,smoothness,linear_acc_rms,angular_acc_rms,min_obstacle_distance,near_collision_time_ratio,parameter_adjustment_count,parameter_total_variation,projection_intervention_count,safety_filter_intervention_count,safety_fallback_count,fallback_duration,fallback_recovery_count,planner_failure_count,candidate_parameter_violation_count,semantic_direction_consistency,inference_latency_mean,parameter_write_latency_mean,parameter_activation_latency_mean,operator_intervention_count,bag_uri,notes
t11_semantic_eta_no_safety_seed102,t11_semantic_eta_no_safety_seed102-episode-000001,RL-TEB-Eta-NoSafety,t11-test-id-clear-straight,test_id,102,201,t11_gazebo_formal_v1+NoSafety,e9b9a9e17ac5e7e35d95eec2a7ad7c7667049da7,true,{},cef58893043951e09bed7d8d6447e96064a7e2b62519d40a39ed6a940257aeb3,7bd16763e0c650dd14798c7b42d22c312d871906ff5cae53e5f8ed1e9de71f4f,gazebo,true,false,true,false,goal,2.9739644206936062,3.5500000000000003,0.9937376503876023,0.2184624709182363,,,30.0,0.0,4,0.23439635091987648,0,0,0,0.0,0,0,0,,1.3725942499149824,25.999999999999915,57.49999999999999,0,,T11 test phase; undiscounted_return=19.8700436
t11_semantic_eta_no_safety_seed102,t11_semantic_eta_no_safety_seed102-episode-000002,RL-TEB-Eta-NoSafety,t11-test-id-left,test_id,102,201,t11_gazebo_formal_v1+NoSafety,e9b9a9e17ac5e7e35d95eec2a7ad7c7667049da7,true,{},cef58893043951e09bed7d8d6447e96064a7e2b62519d40a39ed6a940257aeb3,7bd16763e0c650dd14798c7b42d22c312d871906ff5cae53e5f8ed1e9de71f4f,gazebo,true,false,true,false,goal,3.9913726398055673,4.55,0.9629359588665436,0.2396218742407431,,,30.0,0.0,6,1.017957770762702,0,0,0,0.0,0,0,0,,2.0519053329432304,24.99999999999991,60.99999999999994,0,,T11 test phase; undiscounted_return=23.8147809
t11_semantic_eta_no_safety_seed102,t11_semantic_eta_no_safety_seed102-episode-000003,RL-TEB-Eta-NoSafety,t11-test-id-obstacle,test_id,102,201,t11_gazebo_formal_v1+NoSafety,e9b9a9e17ac5e7e35d95eec2a7ad7c7667049da7,true,{},cef58893043951e09bed7d8d6447e96064a7e2b62519d40a39ed6a940257aeb3,7bd16763e0c650dd14798c7b42d22c312d871906ff5cae53e5f8ed1e9de71f4f,gazebo,true,false,true,false,goal,6.0336426070550875,7.144,0.8555150573907065,0.4939648331077665,,,0.3855315072531696,0.0,10,1.8773050622418437,0,0,0,0.0,0,0,0,,1.9564588990760967,22.80000000000051,58.79999999999975,0,,T11 test phase; undiscounted_return=28.1195305
t11_semantic_eta_no_safety_seed102,t11_semantic_eta_no_safety_seed102-episode-000004,RL-TEB-Eta-NoSafety,t11-test-id-corridor,test_id,102,201,t11_gazebo_formal_v1+NoSafety,e9b9a9e17ac5e7e35d95eec2a7ad7c7667049da7,true,{},cef58893043951e09bed7d8d6447e96064a7e2b62519d40a39ed6a940257aeb3,7bd16763e0c650dd14798c7b42d22c312d871906ff5cae53e5f8ed1e9de71f4f,gazebo,true,false,true,false,goal,5.060657128217731,6.047999999999998,1.0006441042378327,0.19254345140812007,,,0.44085808530810006,0.0,8,3.813188903761942,0,0,0,0.0,0,0,0,,1.9546717498997168,27.249999999999996,68.49999999999979,0,,T11 test phase; undiscounted_return=27.0768072
t11_semantic_eta_no_safety_seed102,t11_semantic_eta_no_safety_seed102-episode-000005,RL-TEB-Eta-NoSafety,t11-test-id-clear-straight,test_id,102,202,t11_gazebo_formal_v1+NoSafety,e9b9a9e17ac5e7e35d95eec2a7ad7c7667049da7,true,{},cef58893043951e09bed7d8d6447e96064a7e2b62519d40a39ed6a940257aeb3,7bd16763e0c650dd14798c7b42d22c312d871906ff5cae53e5f8ed1e9de71f4f,gazebo,true,false,true,false,goal,3.0903765177411087,3.652000000000001,0.9987800567930065,0.15283100994622145,,,30.0,0.0,4,0.15910641166115425,0,0,0,0.0,0,0,0,,3.2593047490081517,28.999999999999915,55.49999999999944,0,,T11 test phase; undiscounted_return=20.2532431
t11_semantic_eta_no_safety_seed102,t11_semantic_eta_no_safety_seed102-episode-000006,RL-TEB-Eta-NoSafety,t11-test-id-left,test_id,102,202,t11_gazebo_formal_v1+NoSafety,e9b9a9e17ac5e7e35d95eec2a7ad7c7667049da7,true,{},cef58893043951e09bed7d8d6447e96064a7e2b62519d40a39ed6a940257aeb3,7bd16763e0c650dd14798c7b42d22c312d871906ff5cae53e5f8ed1e9de71f4f,gazebo,true,false,true,false,goal,4.126491423479759,4.545999999999999,0.9651880237313608,0.19298417386879924,,,30.0,0.0,6,0.9909588048821565,0,0,0,0.0,0,0,0,,2.0355965001120544,26.333333333334725,60.33333333333483,0,,T11 test phase; undiscounted_return=24.468023
t11_semantic_eta_no_safety_seed102,t11_semantic_eta_no_safety_seed102-episode-000007,RL-TEB-Eta-NoSafety,t11-test-id-obstacle,test_id,102,202,t11_gazebo_formal_v1+NoSafety,e9b9a9e17ac5e7e35d95eec2a7ad7c7667049da7,true,{},cef58893043951e09bed7d8d6447e96064a7e2b62519d40a39ed6a940257aeb3,7bd16763e0c650dd14798c7b42d22c312d871906ff5cae53e5f8ed1e9de71f4f,gazebo,true,false,true,false,goal,6.09287529874791,7.656000000000006,0.8563157984555767,0.45893738976208764,,,0.3607291530658929,0.0,10,1.99591624187137,0,0,0,0.0,0,0,0,,1.8859381998481695,26.40000000000029,74.80000000000047,0,,T11 test phase; undiscounted_return=27.7861558
t11_semantic_eta_no_safety_seed102,t11_semantic_eta_no_safety_seed102-episode-000008,RL-TEB-Eta-NoSafety,t11-test-id-corridor,test_id,102,202,t11_gazebo_formal_v1+NoSafety,e9b9a9e17ac5e7e35d95eec2a7ad7c7667049da7,true,{},cef58893043951e09bed7d8d6447e96064a7e2b62519d40a39ed6a940257aeb3,7bd16763e0c650dd14798c7b42d22c312d871906ff5cae53e5f8ed1e9de71f4f,gazebo,true,false,true,false,goal,4.9054508660767,6.036000000000001,0.9994199668648988,0.14180265705028564,,,0.44232654085657286,0.0,8,3.904631171558699,0,0,0,0.0,0,0,0,,1.9501582510201843,25.49999999999919,66.99999999999929,0,,T11 test phase; undiscounted_return=26.7052163
t11_semantic_eta_no_safety_seed102,t11_semantic_eta_no_safety_seed102-episode-000009,RL-TEB-Eta-NoSafety,t11-test-id-clear-straight,test_id,102,203,t11_gazebo_formal_v1+NoSafety,e9b9a9e17ac5e7e35d95eec2a7ad7c7667049da7,true,{},cef58893043951e09bed7d8d6447e96064a7e2b62519d40a39ed6a940257aeb3,7bd16763e0c650dd14798c7b42d22c312d871906ff5cae53e5f8ed1e9de71f4f,gazebo,true,false,true,false,goal,2.941533136940643,3.4339999999999975,1.0023404577748498,0.18355938777415187,,,30.0,0.0,4,0.14475875431833263,0,0,0,0.0,0,0,0,,1.781962000677595,23.999999999999133,54.99999999999794,0,,T11 test phase; undiscounted_return=19.9401636
t11_semantic_eta_no_safety_seed102,t11_semantic_eta_no_safety_seed102-episode-000010,RL-TEB-Eta-NoSafety,t11-test-id-left,test_id,102,203,t11_gazebo_formal_v1+NoSafety,e9b9a9e17ac5e7e35d95eec2a7ad7c7667049da7,true,{},cef58893043951e09bed7d8d6447e96064a7e2b62519d40a39ed6a940257aeb3,7bd16763e0c650dd14798c7b42d22c312d871906ff5cae53e5f8ed1e9de71f4f,gazebo,true,false,true,false,goal,4.078550758244401,4.341999999999999,0.9690710497759805,0.20222472307903427,,,30.0,0.0,6,1.0055586361297704,0,0,0,0.0,0,0,0,,1.8493358329578768,26.000000000000984,61.00000000000113,0,,T11 test phase; undiscounted_return=24.0568798
